id,Composer,Symphony,Date,Year,Orchestra,City,Note
3220,Joseph Haydn,Symphony No. 104 in D major,14/01/1882,1882,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. Known originally as Symphony No. 2
3221,Robert Schumann,Symphony No. 3 in E flat 'Rhenish',14/01/1882,1882,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 5 movements. 
3222,Wolfgang Amadeus Mozart,"Symphony No. 35 in D major 'K. 385, Haffner'",14/01/1882,1882,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. 
3223,Hans Huber,Symphony No. 1 in D minor 'Tell',11/02/1882,1882,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. Premiere
3224,Ludwig van Beethoven,Symphony No. 5 in C minor,11/03/1882,1882,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements.
3225,Franz Schubert,"Symphony No. 9 in C major 'The Great, D. 944'",15/04/1882,1882,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. Known originally as Symphony No. 7; and later as Symphony No. 9
3226,Frederic Cowen,Symphony No. 3 in C minor (Scandinavian),11/11/1882,1882,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. Premiere
3227,Ludwig van Beethoven,Symphony No. 7 in A minor,11/11/1882,1882,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements
3228,Wolfgang Amadeus Mozart,"Symphony No. 41 in C major 'K.551, Jupiter'",09/12/1882,1882,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements.
3229,Joachim Raff,Symphony No. 3 in F major 'Im Walde',09/12/1882,1882,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 3 movements. 
3230,Anton Dvorak ,Symphony No. 6 in D major,06/01/1883,1883,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. Premiere. Known originally as Symphony No. 1
3231,Ludwig van Beethoven,Symphony No. 8 in F major,06/01/1883,1883,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements.  
3232,Joseph Haydn,Symphony No. 103 in E flat major 'Drumroll',10/02/1883,1883,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. Known originally as Symphony No. 1 
3233,Robert Schumann,Symphony No. 1 in B flat major 'Spring',10/02/1883,1883,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements
3234,Ludwig van Beethoven,Symphony No. 3 in E flat major (Eroica),03/10/1883,1883,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. 
3235,Anton Rubinstein ,Symphony No. 2 in C major 'Ocean',07/04/1883,1883,New York Philharmonic Orchestra,New York,"Conductor: Theodore Thomas. 5 movements. [1851 version - Allegro maestoso] [1880 version - Lento assai] [1851 version - Adagio non tanto, Scherzo Allegro, Allegro con fuoco]"
3236,Ludwig van Beethoven,Symphony No. 4 in B flat major,10/11/1883,1883,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements 
3237,Hermann Götz,Symphony in F major,15/12/1883,1883,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. 
3238,Robert Schumann,Symphony No. 4 in D minor,15/12/1883,1883,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. 
3239,Anton Rubinstein ,Symphony No. 4 in D minor 'Dramatic',19/01/1884,1884,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. 
3240,Frederic Cowen,Symphony No. 3 in C minor 'Scandinavian',16/02/1884,1884,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. 
3241,Hector Berlioz,Romeo et Juliette' (Dramatic symphony),16/02/1884,1884,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 7 movements
3242,Ludwig van Beethoven,Symphony No. 5 in C minor,16/02/1884,1884,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. 
3243,Joseph Haydn,Symphony No. 99 in E flat major 'H.I:99',09/01/1886,1886,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. Known originally as Symphony No. 3 
3244,Antonin Dvorak,Symphony No. 7 in D minor,09/01/1886,1886,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. Known originally as Symphony No. 2 Premiere.
3245,Robert Schumann,Symphony No. 2 in C major ,13/02/1886,1886,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements.
3246,Bernhard Scholz,Symphony in B flat major,13/03/1886,1886,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. 
3247,Ludwig van Beethoven,Symphony No. 9 in D minor (Choral),10/04/1886,1886,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements
3248,Robert Schumann,Symphony No. 1 in B flat major 'Spring',13/11/1886,1886,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements.
3249,Anton Bruckner,Symphony No. 7 in E major,13/11/1886,1886,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. Premiere
3250,Ludwig van Beethoven,Symphony No. 8 in F major,04/12/1886,1886,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements
3251,Pyotr Ilyich Tchaikovsky ,Manfred Symphony' in B minor,04/12/1886,1886,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. Preimere
3252,Franz Schubert,"Symphony in B minor 'D.759, Unfinished'",15/01/1886,1886,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 2 movements [Unfinished]. Known at various times as Symphony No. 8
3253,Johannes Brahms,Symphony No. 4 in E minor,15/01/1887,1887,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. Premiere
3254,Ludwig van Beethoven,Symphony No. 4 in B flat major,19/02/1887,1887,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements
3255,Charles-Camille Saint-Saëns,Symphony No. 3 in C minor ,19/02/1887,1887,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 2 movements.
3256,Felix Mendelssohn,Symphony No. 4 in A major (Italian),19/03/1887,1887,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements 
3257,Anton Rubinstein ,Symphony No. 4 in D minor 'Dramatic',19/03/1887,1887,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. 
3258,Alberto Franchetti,Symphony in E minor,09/04/1887,1887,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. [Manuscript]
3259,Ludwig van Beethoven,Symphony No. 7 in A major,09/04/1887,1887,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements.
3260,Ludwig van Beethoven,Symphony No. 5 in C minor ,19/11/1887,1887,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements
3261,Johannes Brahms,Symphony No. 2 in D major,10/12/1887,1887,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements
3262,Robert Schumann,Symphony No. 4 in D minor,14/01/1888,1888,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements.
3263,Ludwig van Beethoven,Symphony No. 3 in E flat major (Eroica),11/02/1888,1888,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. 
3264,Antonin Dvorak,Symphony No. 6 in D major,10/03/1888,1888,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. Known originally as Symphony No. 1 
3265,Ludwig van Beethoven,Symphony No. 6 in F major (Pastoral),21/04/1888,1888,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 5 movements.
3266,Karl Goldmark,Symphony No. 2 in E flat major,17/11/1888,1888,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. Premiere.
3267,Anton Rubinstein ,Symphony No. 2 in C major 'Ocean' [1851 version],08/12/1888,1888,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. First edition.
3268,Wolfgang Amadeus Mozart,"Symphony No. 41 in C major 'K.551, Jupiter'",12/01/1889,1889,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements.
3269,Ludwig van Beethoven,Symphony No. 7 in A major,12/01/1889,1889,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements.
3270,Johannes Brahms,Symphony No. 1 in C minor,09/02/1889,1889,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements
3271,Joachim Raff,Symphony No. 3 in F major 'Im Walde',03/09/1889,1889,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 3 movements
3272,Franz Liszt ,Faust Symphony' in C minor,03/09/1889,1889,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas
3273,Ludwig van Beethoven,Symphony No. 4 in B flat major,13/04/1889,1889,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements.
3274,Robert Schumann,Symphony No. 3 in E flat major (Rhenish),16/11/1889,1889,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 5 movements 
3275,Franz Schubert,"Symphony No. 9 in C major 'D. 944, Great'",07/12/1889,1889,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. Known originally as Symphony No. 7; and later as Symphony No. 9
3276,Wolfgang Amadeus Mozart,Symphony No. 39 in E flat major 'K.543',11/01/1890,1890,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. 
3277,Ludwig van Beethoven,Symphony No. 8 in F major,11/01/1890,1890,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements
3278,Pyotr Ilyich Tchaikovsky ,Symphony No. 5 in E minor,08/02/1890,1890,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements
3279,Joseph Haydn,"Symphony No. 94 in G major 'H.I:94, Surprise'",08/03/1890,1890,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. Known originally as Symphony No. 6
3280,Robert Schumann,Symphony No. 2 in C major,08/03/1890,1890,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. 
3281,Ludwig van Beethoven,Symphony No. 9 in D minor (Choral),12/04/1890,1890,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. 
3282,Robert Schumann,Symphony No. 4 in D minor,15/11/1890,1890,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. 
3283,Louis Spohr,Symphony No. 4 in F major 'Die weihe der töne',06/12/1890,1890,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. 
3284,Ludwig van Beethoven,Symphony No. 2 in D major,10/01/1891,1891,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements. 
3285,Franz Schubert,"Symphony [No. 8] in B minor 'The Unfinished, D. 759'",07/02/1891,1891,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 2 movements. Known as Symphony No. 8 at various times
3286,Robert Schumann,Symphony No. 1 in B flat 'Spring',07/02/1891,1891,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 3 movements. 
3287,Wolfgang Amadeus Mozart,Symphony No. 40 in G minor 'K.550',07/03/1891,1891,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements
3288,Pyotr Ilyich Tchaikovsky ,Symphony No. 5 in E minor ,07/03/1891,1891,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements
3289,Johannes Brahms,Variations on a Theme by Haydn,07/03/1891,1891,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas
3290,Ludwig van Beethoven,Symphony No. 3 in E flat major (Eroica),11/04/1891,1891,New York Philharmonic Orchestra,New York,Conductor: Theodore Thomas. 4 movements.
3291,Ludwig van Beethoven,Symphony No. 6 in F major (Pastoral),21/11/1891,1891,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 5 movements.
3292,Jean Louis Nicode,Symphony-Ode 'Das Meer',21/11/1891,1891,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 2 movements. Premiere. 
3293,Wolfgang Amadeus Mozart,"Symphony No. 41 in C major 'K.551, Jupiter'",12/12/1891,1891,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 4 movements
3294,Joachim Raff,Symphony No. 3 in F major 'Im Walde',09/01/1892,1892,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 3 movements.
3295,Robert Schumann,Symphony No. 4 in D minor,13/02/1892,1892,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 3 movements. Premiere.
3296,Ludwig van Beethoven,Symphony No. 1 in C major,12/02/1892,1892,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 4 movements
3297,Antonin Dvorak,Symphony No. 8 in G major,12/02/1892,1892,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 4 movements. Premiere. Known originally as Symphony No. 4
3298,Anton Rubinstein ,Symphony No. 4 in D minor (Dramatic),09/04/1892,1892,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 4 movements.
3299,Ludwig van Beethoven,Symphony No. 5 in C minor,21/04/1892,1892,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 4 movements. 
3300,Franz Liszt ,A Symphony on Dante's Divine Comedy in D minor (Choral),22/04/1892,1892,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 3 movements.
3301,Ludwig van Beethoven,Symphony No. 9 in D minor (Choral),23/04/1892,1892,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 3 movements.
3302,Pyotr Ilyich Tchaikovsky ,Symphony No. 4 in F minor,18/11/1892,1892,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 4 movements
3303,Antonin Dvorak,Symphony No. 6 in D major,16/12/1892,1892,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 4 movements. Known originally as Symphony No. 1
3304,Ludwig van Beethoven,Symphony No 7. in A major ,13/01/1893,1893,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 4 movements. 
3305,August Klughardt,Symphony No. 4 in C minor,10/02/1893,1893,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 4 movements. Premiere.
3306,George Templeton Strong,Symphony No. 2 in G minor 'Sintram' (Chorale),03/03/1893,1893,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 4 movements. Premiere
3307,Robert Schumann,Symphony No. 2 in C major,24/03/1893,1893,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 4 movements.
3308,Robert Schumann,Symphony No. 3 in E flat major (Rhenish),17/11/1893,1893,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 5 movements.
3309,Antonin Dvorak,Symphony No. 9 in E minor 'From the New World',12/15/1893,1893,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 4 movements
3310,Ludwig van Beethoven,Conductor: Anton Seidl. 4 movements,12/01/1894,1894,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 4 movements
3311,Christian Sinding,Symphony No. 1 in D minor,09/02/1894,1894,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 4 movements
3312,Ludwig van Beethoven,Symphony No. 4 in B flat major,09/03/1894,1894,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 4 movements
3313,Pyotr Ilyich Tchaikovsky ,Symphony No. 5 in E minor,06/04/1894,1894,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 4 movements.
3314,Antonin Dvorak,Symphony No. 9 in E minor 'From the New World',16/11/1894,1894,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 4 movements
3315,Ludwig van Beethoven,Symphony No. 8 in F major,14/12/1894,1894,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 4 movements.
3316,Joachim Raff,Symphony No. 5 in E major 'Lenore',11/01/1895,1895,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 4 movements. 
3317,Johannes Brahms,Symphony No. 4 in E minor,08/02/1895,1895,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 4 movements.
3318,Ludwig van Beethoven,Symphony No. 5 in C minor,05/04/1895,1895,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 4 movements.
3319,Robert Schumann,Symphony No. 1 in B flat major 'Spring',15/11/1895,1895,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 4 movements. 
3320,Ludwig van Beethoven,Symphony No. 7 in A major,13/12/1895,1895,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 4 movements
3321,Antonin Dvorak,Symphony No. 8 in G major,10/01/1896,1896,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 4 movements. Known originally as Symphony No. 4 
3322,Pyotr Ilyich Tchaikovsky ,Symphony No. 1 in G minor 'Winter Dreams',07/02/1896,1896,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 4 movements. Premiere in America
3323,Franz Schubert,"Symphony No. 9 in C major 'D. 944, Great'",06/03/1896,1896,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 4 movements.
3324,Ludwig van Beethoven,Symphony No. 9 in D minor (Choral),10/04/1896,1896,New York Philharmonic Orchestra,New York,Conductor: Anton Seidl. 3 movements
